0,6955550879161994; -7,643367153112264
0,6975035852350671; -9,161674539198799
0,6989649582242179; -8,864838373477856
0,7004263312133685; -8,246824571998044
0,7062718231699718; -7,852691342882382
0,7111430664671408; -5,643411284970812
0,7457288938770426; -3,7506424312976456
0,7700851103628885; -3,006258125096185
0,7929799538595839; -2,5392446733575493
0,8207460406534484; -2,198788514680924
0,8431537598204268; -1,9750881766802806
0,8743297169223101; -1,7076498741405715
0,987342561416636; -1,2169110261883453
1,0219283888265376; -1,1149508082615878
1,0828189300411528; -0,8963756801612259
1,149067838882654; -0,7362325327079038
1,2060613854595341; -0,6052250893616353
1,213855374735005; -0,5712132264747751
1,2786429105873558; -0,46458985401598163
1,3395334518019708; -0,3287422987626005
1,4038338633246046; -0,25131361620255177
1,464237280209503; -0,15439340647697009
1,5309733133807213; -0,07211478104452773
1,590889605935903; -0,03845355591938571
1,658599887766555; 0,009754220834503613
1,6970827098141918; 0,024094322192333095
