0,7428061478987409; -8,660747534226124
0,7467031425364763; -10,19853333952448
0,7481645155256269; -9,716776716851463
0,7510872615039286; -9,05010946819165
0,7569327534605317; -8,65110991126146
0,7618039967577008; -6,140117528849136
0,7929799538595839; -3,9748113786433947
0,8231816623020332; -3,1428724956415497
0,8431537598204268; -2,6855720376014087
0,867509976306273; -2,315894973118626
0,8947889387704206; -2,072762093744137
0,9240163985534362; -1,8004443554361895
1,037029243047762; -1,2269779346369862
1,0716150704576637; -1,1250177167102287
1,1334798603317127; -0,9307807816593634
1,1972931475246296; -0,726824298933149
1,263542056366131; -0,5910127905524707
1,3293038408779156; -0,46493066081241885
1,3867845117845123; -0,3533918057126897
1,4505977989774292; -0,2613608627206272
1,5114883401920445; -0,17904291342705747
1,5796857463524137; -0,09677411895989785
1,6444732822047643; -0,058279335904501295
1,7077994450679643; -0,04410636095646403
1,7496921374236194; -0,03465552633215374
