0,7954155755081684; -9,084471968840234
0,7959026998378855; -10,636833818663185
0,798825445816187; -10,06262679847941
0,8027224404539224; -9,366768136909283
0,8071065594213747; -8,841234225836073
0,8129520513779778; -6,3643126921023025
0,8421795111609931; -4,077335238579645
0,8718940952737253; -3,235660422960315
0,8957631874298544; -2,7297229026823118
0,9201194039157006; -2,3600458381995253
0,9464241177204145; -2,0779757823319596
0,9771129504925804; -1,8299995140619387
1,0852545516897374; -1,2370350121203444
1,1213017520887898; -1,1253519695298113
1,1841407906222727; -0,9262552606412733
1,2455184561666048; -0,7368813764165072
1,3107931163486723; -0,5913306584299178
1,3741192792118722; -0,4700984715622596
1,4369583177453555; -0,36346199114975697
1,5007716049382722; -0,2568320647141107
1,5611750218231706; -0,18910982187569836
1,6318080496321243; -0,1555206904959583
1,6941599638358902; -0,1267421781274809
1,758947499688241; -0,08824739507208434
1,7988916947250284; -0,08364978030859405
