0,8192846676642977; -4,28643331614828
0,8202589163237315; -6,476287386662862
0,8280529055992025; -5,405747699281476
0,8329241488963717; -4,466579200961791
0,8392567651826917; -3,3327674210262526
0,8684842249657068; -2,1115157588852913
0,9449627447312638; -0,7445921301859251
0,9737030801845623; -0,5695976711801194
1,012185902232199; -0,5552575698222899
1,112046389824168; -0,5656620080789434
1,2050871368001002; -0,6003522075702517
1,275720164609054; -0,6300253377793812
1,3366107058236694; -0,6499002725909051
1,4009111173463031; -0,6989961132085902
1,4618016585609184; -0,6848067533184139
1,5231793241052505; -0,6316900479004453
1,5884539842873182; -0,6661934590513976
1,653241520139669; -0,588768053479777
1,7165676830028689; -0,647589995749664
1,7818423431849364; -0,5555688837228843
1,8203251652325732; -0,5071644876633563
